Index,MidpointX,MidpointY,MidpointZ,NozzleX,NozzleY,NozzleZ,PointToX,PointToY,PointToZ,Length,PointX,PointY,PointZ
24,5.2436771974640015,-197.72883427637873,104.6325493971939,10.54827006309173,-1102.3872812096809,575.97218016198553,-0.060915668164994941,-197.7288346087015,104.6325487593553,10.60918573125809,10.548270063092998,-197.72883394405596,104.63255003503249
25,-5.3045908257642242,-197.7288346087015,104.6325487593553,-0.060915668164994941,-1160.0384659563579,606.00925774373036,-10.548265983363454,-197.7288346087015,104.6325487593553,10.487350315198459,-0.060915668164994941,-197.7288346087015,104.6325487593553
26,-16.79364488702047,-197.28863194794951,104.79829546824342,-88.33100096490007,-1572.8971525244297,826.03511058398908,-23.039023790677486,-196.84842928719755,104.96404217713155,12.52613396132813,-10.548265983363454,-197.7288346087015,104.6325487593553
27,-30.058446890217439,-195.67799286802466,104.79829492432327,-255.88118317222415,-1495.3725993630458,796.24338669288022,-37.077869989757389,-194.5075564488518,104.632547671515,14.236529663298533,-23.039023790677486,-196.84842928719755,104.96404217713155
28,-42.228335861180909,-193.23808555820838,104.63253737952621,-253.57694864463707,-1072.8784375796874,575.97217779872381,-47.37880173260443,-191.96861466756496,104.63252708753743,10.609213926582,-37.077869989757389,-194.5075564488518,104.632547671515
29,-52.47010574582778,-190.71371935323006,104.63252708753743,-277.67489775149608,-1126.3154279012122,606.00911400159987,-57.561409759051124,-189.45882403889516,104.63252708753743,10.48735215485851,-47.37880173260443,-191.96861466756496,104.63252708753743
30,-63.51995834395305,-187.53679632721187,104.79827139745709,-462.18363878833213,-1506.0524924974402,826.03470167650789,-69.478506928854983,-185.61476861552859,104.96401570737675,12.526126765985728,-57.561409759051124,-189.45882403889516,104.63252708753743
31,-76.013855562015323,-182.79848292950743,104.79826757187448,-606.31205795751634,-1390.6829432006375,796.24276125040933,-82.549204195175662,-179.9821972434863,104.63251943637222,14.23653318285892,-69.478506928854983,-185.61476861552859,104.96401570737675
32,-87.246171983317481,-177.51702953260639,104.6325303809476,-502.96530516932944,-981.01736973379013,575.97199697563349,-91.9431397714593,-175.05186182172648,104.63254132552296,10.609157977092535,-82.549204195175662,-179.9821972434863,104.63251943637222
33,-96.5861849908637,-172.61500260986827,104.63254132552296,-539.15106390932624,-1027.1349875697906,606.00937238021038,-101.22923021026811,-170.17814339801009,104.63254132552296,10.487354619321737,-91.9431397714593,-175.05186182172648,104.63254132552296
34,-106.55465838507831,-166.88599442795271,104.79828897390222,-809.17501139502656,-1351.6815282847929,826.03488690455288,-111.88008655988853,-163.59384545789533,104.96403662228147,12.526117094942949,-101.22923021026811,-170.17814339801009,104.63254132552296
35,-117.55155161797286,-159.29538302899363,104.79829022597613,-921.50528808422769,-1205.1718876179812,796.24277419797079,-123.2230166760572,-154.99692060009195,104.63254382967079,14.236539892212456,-111.88008655988853,-163.59384545789533,104.96403662228147
36,-127.19355982705294,-151.47932634991827,104.63254148808298,-723.12207180105565,-832.14266610951529,575.97162464021335,-131.16410297804867,-147.96173209974455,104.63253914649518,10.609181348771399,-123.2230166760572,-154.99692060009195,104.63254382967079
37,-135.08904564619667,-144.4845344114087,104.63253914649518,-769.29305577550417,-868.26002374332779,606.00869881446386,-139.01398831434466,-141.00733672307285,104.63253914649518,10.487340694764685,-131.16410297804867,-147.96173209974455,104.63253914649518
38,-143.39681021200983,-136.536388750063,104.7982857509873,-1109.1399572728728,-1118.7550695228856,826.0343693535184,-147.77963210967499,-132.06544077705317,104.96403235547942,12.526128771638072,-139.01398831434466,-141.00733672307285,104.63253914649518
39,-152.25759837275695,-126.53462184936993,104.79828472308797,-1183.1447392382775,-949.6210809070036,796.24275034411619,-156.73556463583893,-121.00380292168668,104.63253709069653,14.23651813355539,-147.77963210967499,-132.06544077705317,104.96403235547942
40,-159.74890281958625,-116.63821779929214,104.63254663098333,-901.25498507822465,-634.9081781603644,575.97213670030033,-162.7622410033336,-112.27263267689759,104.63255617127012,10.609154626188337,-156.73556463583893,-121.00380292168668,104.63253709069653
41,-165.74098852235835,-107.95717184043275,104.63255617127012,-954.72770352141288,-658.92691735846813,606.00944826111402,-168.7197360413831,-103.64171100396791,104.63255617127012,10.487352194554713,-162.7622410033336,-112.27263267689759,104.63255617127012
42,-171.9052321331464,-98.251808327259539,104.7983030673721,-1344.6463542771571,-820.81233611632888,826.03505704031545,-175.09072822490967,-92.861905650551179,104.9640499634741,12.526118033707748,-168.7197360413831,-103.64171100396791,104.63255617127012
43,-178.11496480261746,-86.420149864675608,104.79830477517899,-1376.0235765572561,-638.88212178646472,796.24300639970136,-181.13920138032529,-79.978394078800051,104.6325595868839,14.236529907284307,-175.09072822490967,-92.861905650551179,104.9640499634741
44,-183.02023697797824,-75.018517756354996,104.63255529517043,-1027.0088221124329,-400.77446665760283,575.97188453807439,-184.9012725756312,-70.058641433909941,104.63255100345697,10.609178677655892,-181.13920138032529,-79.978394078800051,104.6325595868839
45,-186.76070423447851,-65.155722578598755,104.63255100345697,-1084.675937744943,-411.29812501870805,606.00901584720691,-188.62013589332582,-60.252803723287563,104.63255100345697,10.487344639266825,-184.9012725756312,-70.058641433909941,104.63255100345697
46,-190.42317994899713,-54.257175630818978,104.7982994143504,-1502.0064208083147,-475.16590076213913,826.03486236536833,-192.22622400466844,-48.261547538350399,104.96404782524384,12.526132144537481,-188.62013589332582,-60.252803723287563,104.63255100345697
47,-193.62096725948382,-41.283232747055244,104.79830274968054,-1488.9339447932189,-291.0133105542148,796.24327998871354,-195.0157105142992,-34.304917955760089,104.63255767411724,14.236524506119494,-192.22622400466844,-48.261547538350399,104.96404782524384
48,-195.65511646153186,-29.038986646025165,104.63254517406673,-1093.0782561881836,-143.34937887762538,575.97218780137064,-196.29452240876455,-23.773055336290241,104.63253267401623,10.609217223595591,-195.0157105142992,-34.304917955760089,104.63255767411724
