Index,MidpointX,MidpointY,MidpointZ,NozzleX,NozzleY,NozzleZ,PointToX,PointToY,PointToZ,Length,PointX,PointY,PointZ
0,57.189889299476945,-6.4763353761287847,102.52859583714066,369.63030160777811,-44.88131044327006,535.50195312500682,56.553913662545284,-11.714052064705072,102.5285963558696,10.552372457520908,57.825864936408607,-1.2386186875524963,

1,56.497941016639416,-12.175029013041865,102.5285963558696,434.65201051729002,-52.776224851884038,629.70220947265625,56.441968370733548,-12.636005961378658,102.5285963558696,0.9287253285823656,56.553913662545284,-11.714052064705072,102.5285963558696
2,56.331291160411858,-13.134107273923142,102.54560815425434,579.74824376922663,-99.785278631105427,850.10060214891462,56.220613950090168,-13.632208586467627,102.56261995263908,1.0210656467189818,56.441968370733548,-12.636005961378658,102.5285963558696
3,56.034871050813614,-14.336730056790818,102.54560859851003,500.29027278403839,-150.14788980276495,755.79205779065296,55.849128151537059,-15.04125152711401,102.52859724438098,1.4575874765478967,56.220613950090168,-13.632208586467627,102.56261995263908
4,53.978168234763508,-19.974573818774921,102.52859769199847,348.14890964694092,-132.03524456909901,535.50231933594125,52.107208317989958,-24.907896110435829,102.52859813961597,10.552376006108187,55.849128151537059,-15.04125152711401,102.52859724438098
5,51.942543284473288,-25.342083028017306,102.52859813961597,409.39183985060077,-155.26152055882346,629.70263671875011,51.777878250956626,-25.776269945598784,102.52859813961597,0.9287256918206793,52.107208317989958,-24.907896110435829,102.52859813961597
6,51.5512129685074,-26.233412677256872,102.54560991430688,539.02184273260764,-235.62839794006541,850.10112122329758,51.324547686058168,-26.690555408914957,102.56262168899781,1.0210700815394418,51.777878250956626,-25.776269945598784,102.52859813961597
7,50.975597620148484,-27.330156969734833,102.54560991268738,449.82002471207659,-265.51232741049898,755.79243009524043,50.626647554238801,-27.96975853055471,102.52859813637694,1.4575948759992687,51.324547686058168,-26.690555408914957,102.56262168899781
8,47.629429586621569,-32.311979725214734,102.52859734426372,306.43413769090813,-211.51624626733627,535.50231933595228,44.632211619004337,-36.654200919874754,102.52859655215047,10.552383702038682,50.626647554238801,-27.96975853055471,102.52859813637694
9,44.368423205751796,-37.036363975243802,102.52859655215047,360.33892120770037,-248.72428384454713,629.70257568359375,44.104634792499262,-37.41852703061285,102.52859655215047,0.9287258537486678,44.632211619004337,-36.654200919874754,102.52859655215047
10,43.775155020619202,-37.808140112611682,102.54560827276339,466.96910160317935,-357.77851200871385,850.10121337214878,43.445675248739143,-38.19775319461052,102.56261999337629,1.0210674265316244,44.104634792499262,-37.41852703061285,102.52859655215047
11,42.953800233319384,-38.73525736875375,102.54560818289235,373.2078598115578,-365.44650905953563,755.79270402360476,42.461925217899626,-39.272761542896973,102.52859637240843,1.457588652139581,43.445675248739143,-38.19775319461052,102.56261999337629
12,38.512635774830954,-42.771522497743419,102.52859705968385,246.91063117101356,-278.70471678739403,535.50268554688785,34.563346331762276,-46.270283452589872,102.52859774695928,10.552386521406843,42.461925217899626,-39.272761542896973,102.52859637240843
13,34.215765606140856,-46.578213119860862,102.52859774695928,290.34476185184002,-327.73147160266581,629.702880859375,33.868184880519436,-46.886142787131853,102.52859774695928,0.9287260969933714,34.563346331762276,-46.270283452589872,102.52859774695928
14,33.455037321047243,-47.185585733286104,102.54560964113662,367.77796812799812,-459.13499132584758,850.10142455851212,33.04188976157505,-47.485028679440362,102.56262153531398,1.0210707878357324,33.868184880519436,-46.886142787131853,102.52859774695928
15,32.435672030068844,-47.889202209484019,102.54560961683396,274.90587013677174,-444.14164317269802,755.79264052724648,31.829454298562631,-48.293375739527676,102.52859769835395,1.4575947115036556,33.04188976157505,-47.485028679440362,102.56262153531398
16,27.157619091511869,-50.745337707582252,102.52859848698793,173.03723494679917,-329.69558034419759,535.50256347657989,22.485783884461103,-53.197299675636835,102.5285992756219,10.552376356939845,31.829454298562631,-48.293375739527676,102.52859769835395
17,22.074610854108585,-53.413099773689282,102.5285992756219,203.47644665644268,-387.69225747413668,629.70300292968739,21.663437823756066,-53.628899871741723,102.5285992756219,0.9287258868120725,22.485783884461103,-53.197299675636835,102.5285992756219
18,21.190638231577616,-53.820767368126091,102.54561096320961,247.21270866157673,-533.8080448486603,850.1011229496745,20.717838639399165,-54.01263486451046,102.56262265079731,1.021062168621473,21.663437823756066,-53.628899871741723,102.5285992756219
19,20.032515524906465,-54.259984804209061,102.54561141094823,160.62779387572763,-497.02416452126351,755.79189195696131,19.347192410413768,-54.507334743907663,102.52860017109913,1.4575858756287083,20.717838639399165,-54.01263486451046,102.56262265079731
20,14.224328340695131,-55.770011747458881,102.52859892474461,89.10806031125415,-361.52487661663667,535.50146484377547,9.1014642709764946,-57.032688751010092,102.52859767839008,10.55236267233321,19.347192410413768,-54.507334743907663,102.52860017109913
21,8.6505957479301561,-57.143817824933016,102.52859767839008,104.78284577592841,-425.12085494702694,629.70153808593761,8.1997272248838176,-57.254946898855941,102.52859767839008,0.9287240626686778,9.1014642709764946,-57.032688751010092,102.52859767839008
22,6.9701416611679434,-57.404245311991382,102.52859787946389,44.553991088709445,-366.9351563937542,535.50195440665482,5.7405560974520702,-57.553543725126822,102.52859808053768,2.4772328713007856,8.1997272248838176,-57.254946898855941,102.52859767839008
23,0.46436304475906898,-57.553543781095406,102.52859804162162,2.8387138874569974e-14,-372.34542846679693,535.50262451171875,-4.8118300079339313,-57.553543837063991,102.52859800270558,10.552386105386002,5.7405560974520702,-57.553543725126822,102.52859808053768
