index, midpointX, midpointY, midpointZ, nozzleRotationX, nozzleRotationY, nozzleRotationZ, pointToX, pointToY, pointToZ, length
330,-13.050620225798632,-116.4814684524611,6.75,nan,nan,nan,-14.135450656675387,-116.41584828187533,6.75,2.1736265277585787
331,-15.204462402476299,-116.21994451399291,6.75,nan,nan,nan,-16.273474148277209,-116.02404074611049,6.75,2.1736277500352643
332,-25.335551360128498,-113.79043766722525,6.75,nan,nan,nan,-34.397628571979787,-111.55683458834001,6.75,18.66657184461679
333,-36.953631499288655,-110.92683598265494,6.75,nan,nan,nan,-39.509634426597522,-110.29683737696986,6.75,5.2649973248147575
334,-40.547238212049294,-109.97350674916692,6.75,nan,nan,nan,-41.584841997501073,-109.65017612136397,6.75,2.173627668630763
335,-42.575907021307707,-109.20413363919272,6.75,nan,nan,nan,-43.566972045114341,-108.75809115702145,6.75,2.173627178072947
336,-51.831189774587287,-104.4206922235654,6.75,nan,nan,nan,-60.09540750406024,-100.08329329010932,6.75,18.66658235329444
337,-62.426370286061896,-98.859908837334928,6.75,nan,nan,nan,-64.757333068063559,-97.636524384560516,6.75,5.265000288838375
338,-65.687405026312618,-97.074276071702613,6.75,nan,nan,nan,-66.617476984561677,-96.51202775884471,6.75,2.173620953922553
339,-67.472997371877355,-95.841770378741444,6.75,nan,nan,nan,-68.328517759193033,-95.171512998638164,6.75,2.1736237840948203
340,-75.314577969593188,-88.982404756670178,6.75,nan,nan,nan,-82.300638179993328,-82.793296514702192,6.75,18.666558128817666
341,-84.271090420765063,-81.047628450517834,6.75,nan,nan,nan,-86.241542661536783,-79.301960386333477,6.75,5.264993456206944
342,-87.010037282646806,-78.533465675857315,6.75,nan,nan,nan,-87.778531903756829,-77.764970965381139,6.75,2.173631157951954
343,-88.448790827577341,-76.909448119530737,6.75,nan,nan,nan,-89.119049751397853,-76.053925273680335,6.75,2.1736295588098735
344,-94.420957482305866,-68.372779303714665,6.75,nan,nan,nan,-99.722865213213879,-60.691633333748996,6.75,18.66657215441357
345,-101.21829406067501,-58.525128775760564,6.75,nan,nan,nan,-102.71372290813613,-56.358624217772125,6.75,5.264997412194457
346,-103.27597055647942,-55.428552503924578,6.75,nan,nan,nan,-103.83821820482271,-54.498480790077032,6.75,2.1736198480570326
347,-104.28425914589727,-53.507418679089866,6.75,nan,nan,nan,-104.73030008697182,-52.516356568102701,6.75,2.173620600701984
348,-108.03992906228854,-43.789587906630267,6.75,nan,nan,nan,-111.34955803760523,-35.062819245157833,6.75,18.666562107159773
349,-112.28305497781588,-32.60139172437929,6.75,nan,nan,nan,-113.21655191802651,-30.139964203600748,6.75,5.264994578317674
350,-113.53988288837171,-29.102358982777744,6.75,nan,nan,nan,-113.8632138587169,-28.064753761954737,6.75,2.1736306132031946
351,-114.05911750358838,-26.995741463680197,6.75,nan,nan,nan,-114.25502114845986,-25.926729165405661,6.75,2.1736287925367024
352,-115.38002304342925,-16.661490823288844,6.75,nan,nan,nan,-116.50502493839862,-7.3962524811720289,6.75,18.666576633107237
353,-116.82233719137847,-4.7829469695290792,6.75,nan,nan,nan,-117.1396494443583,-2.1696414578861289,6.75,5.264998675431765
354,-117.1396494443583,-2.1696414578861289,0.0,nan,nan,nan,-117.1396494443583,-2.1696414578861289,-6.75,13.5
355,-116.01464754938891,-11.434879800002946,-6.75,nan,nan,nan,-114.88964565441954,-20.700118142119763,-6.75,18.666576633107237
356,-114.57233340143969,-23.313423653762712,-6.75,nan,nan,nan,-114.25502114845986,-25.926729165405661,-6.75,5.264998675431763
357,-114.05911750358838,-26.995741463680197,-6.75,nan,nan,nan,-113.8632138587169,-28.064753761954737,-6.75,2.1736287925367024
358,-113.53988288837171,-29.102358982777744,-6.75,nan,nan,nan,-113.21655191802651,-30.139964203600748,-6.75,2.1736306132031946
359,-109.9069229427098,-38.866732865073182,-6.75,nan,nan,nan,-106.5972939673931,-47.593501526545616,-6.75,18.666562107159773
360,-105.66379702718245,-50.054929047324158,-6.75,nan,nan,nan,-104.73030008697182,-52.516356568102701,-6.75,5.264994578317674
361,-104.28425914589727,-53.507418679089866,-6.75,nan,nan,nan,-103.83821820482271,-54.498480790077032,-6.75,2.173620600701984
362,-103.27597055647942,-55.428552503924578,-6.75,nan,nan,nan,-102.71372290813613,-56.358624217772125,-6.75,2.1736198480570326
363,-97.411815177228107,-64.039770187737787,-6.75,nan,nan,nan,-92.109907446320079,-71.720916157703456,-6.75,18.66657215441358
364,-90.614478598858966,-73.887420715691889,-6.75,nan,nan,nan,-89.119049751397853,-76.053925273680335,-6.75,5.264997412194448
365,-88.448790827577341,-76.909448119530737,-6.75,nan,nan,nan,-87.778531903756829,-77.764970965381139,-6.75,2.1736295588098735
366,-87.010037282646806,-78.533465675857315,-6.75,nan,nan,nan,-86.241542661536783,-79.301960386333477,-6.75,2.173631157951954
367,-79.255482451136629,-85.491068628301463,-6.75,nan,nan,nan,-72.269422240736489,-91.680176870269449,-6.75,18.666558128817666
368,-70.298969999964754,-93.425844934453806,-6.75,nan,nan,nan,-68.328517759193033,-95.171512998638164,-6.75,5.264993456206944
369,-67.472997371877355,-95.841770378741444,-6.75,nan,nan,nan,-66.617476984561677,-96.51202775884471,-6.75,2.1736237840948203
370,-65.687405026312618,-97.074276071702613,-6.75,nan,nan,nan,-64.757333068063559,-97.636524384560516,-6.75,2.173620953922553
371,-56.493115338590606,-101.97392331801657,-6.75,nan,nan,nan,-48.228897609117652,-106.31132225147265,-6.75,18.666582353294448
372,-45.897934827115996,-107.53470670424704,-6.75,nan,nan,nan,-43.566972045114341,-108.75809115702145,-6.75,5.265000288838369
373,-42.575907021307707,-109.20413363919272,-6.75,nan,nan,nan,-41.584841997501073,-109.65017612136397,-6.75,2.173627178072947
374,-40.547238212049294,-109.97350674916692,-6.75,nan,nan,nan,-39.509634426597522,-110.29683737696986,-6.75,2.173627668630763
375,-30.447557214746233,-112.5304404558551,-6.75,nan,nan,nan,-21.385480002894944,-114.76404353474034,-6.75,18.66657184461679
376,-18.829477075586077,-115.39404214042541,-6.75,nan,nan,nan,-16.273474148277209,-116.02404074611049,-6.75,5.2649973248147575
377,-15.204462402476299,-116.21994451399291,-6.75,nan,nan,nan,-14.135450656675387,-116.41584828187533,-6.75,2.1736277500352643
378,-13.050620225798632,-116.4814684524611,-6.75,nan,nan,nan,-11.965789794921875,-116.54708862304688,-6.75,2.1736265277585787
379,-2.6324998086640665,-116.54708862304688,-6.75,nan,nan,nan,6.700790177593742,-116.54708862304688,-6.75,18.666579972515617
380,9.3332899862578085,-116.54708862304688,-6.75,nan,nan,nan,11.965789794921875,-116.54708862304688,-6.75,5.264999617328133
